"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"SNHG20",0.113738913360748,3.50111766120027,5.26965285916002,3.36762792042844e-05,0.000113102132570172,1.63997973818352
"GABRP",0.113655254624605,6.82485730285664,6.07543697228002,5.38777489106943e-06,2.26215886082082e-05,3.49744706483873
"STAG3L5P-PVRIG2P-PILRB",0.113613041225949,-1.23969132211395,1.63680452708626,0.116843309864698,0.157438491806326,-6.22444513026926
"DNMBP",0.113568903021017,-2.67377913500736,3.58035058782628,0.00180306635601298,0.00384642141514279,-2.3333914932084
"MIR765",0.113555140407438,7.46173370648924,4.91911288305878,7.62193034009822e-05,0.000233006540786101,0.816265672995101
"SRSF2",0.113532295243825,3.23635051711228,3.90662521321472,0.00083488290620421,0.00193022395682454,-1.5747256352191
"GMIP",0.113520560990038,4.70664498355323,2.57539272976156,0.0177948366263245,0.0295795272373717,-4.53585785746722
"NT5E",0.113507025557263,8.39652695100441,0.867944559617642,0.395413783085593,0.458940380922032,-7.15426067237828
"CRCP",0.113499576187717,-0.786329165262168,3.36946937880929,0.00295313363865876,0.00598572797984553,-2.81576245869478
"RPAIN",0.113481597404288,5.26813241547664,7.63599316730617,1.94306866986888e-07,1.30413717957762e-06,6.8850374288678
"SPRED2",0.113438487198324,5.16099646142831,5.60405475855675,1.56086406903742e-05,5.75537727270175e-05,2.41798651736931
"IRF7",0.113369900266604,3.45355257530533,2.12415858744778,0.0459272077928772,0.0687967976366342,-5.40847663313283
"CNMD",0.113356698565299,5.83622588218118,3.37778342430117,0.00289649950304102,0.0058783791816075,-2.79689395905077
"RAB25",0.11333390246338,4.98388667753747,4.0048038811078,0.000661626866556503,0.00157253037363077,-1.34433776179037
"ABCG1",0.113330509126901,7.18506058664661,3.74694979216769,0.00121784650534453,0.00270675742538573,-1.94755454582162
"TRPV6",0.113306522012021,4.79990764686947,3.72079567367811,0.00129538287040887,0.00285716035798415,-2.00836111454812
"HNRNPA1",0.113254079614589,7.29962731471266,6.53990372236642,1.93878731505728e-06,9.25386148215563e-06,4.53747254687273
"WASHC4",0.113239466476577,3.023194751519,2.56710070294037,0.0181182136350561,0.0300327257863804,-4.55272370219557
"SUMO2P1",0.113236316784358,6.22759897762311,3.01327588445594,0.0067092190381683,0.0124591442869465,-3.60983254976237
"HOXB2",0.113186680203633,9.03577176220803,2.07162435737017,0.0510441839291567,0.0755515279006913,-5.50338599289549
"PRKCSH",0.113119860872001,7.34483208836549,4.05249083826131,0.000590903786386883,0.0014235196429626,-1.23217866674467
"CST1",0.113077013239498,2.25931872450178,6.20947103970071,4.00054428412037e-06,1.74730457375326e-05,3.80012838509449
"C2CD2L",0.113040082926743,14.6980503920205,3.03933643589999,0.00632260501843753,0.0118200408563666,-3.55280078327494
"RPL31",0.113021066256758,13.3381328441601,5.18020224929389,4.1441116970847e-05,0.000135936204899761,1.43046293124441
"RUNX2",0.113018999878759,4.06820391193121,2.80151801465843,0.0108130104309279,0.0189894969251869,-4.06578296414718
"CIBAR1",0.112954131843016,5.66672916481023,7.61646325421649,2.02151746431825e-07,1.3483100337531e-06,6.8445900842691
"SSTR5",0.112901487272166,4.53710296980555,7.67110698831643,1.809833174261e-07,1.23018702917125e-06,6.95763155306471
"SLC9A3",0.112897358161121,5.31875392679608,4.25070189671197,0.000369289805032906,0.000937574393983226,-0.764632709855845
"SPINK4",0.112868008274299,8.40525610683594,3.72132550835448,0.00129376467130353,0.00285457449702153,-2.00713009087518
"GPRC5B",0.112833809849759,4.45123758610032,4.26697605691175,0.000355310173338805,0.000904772734097581,-0.726170262718297
"GPR89A",0.112811212375777,1.45073552326097,2.34068401774134,0.0293900481490382,0.0463280350315833,-5.0018451664314
"RCN3",0.112767872116012,5.93349238325295,3.38870256933817,0.00282373222598678,0.00574435502557373,-2.77209319668546
"ALMS1",0.112751538880208,5.58325571893397,2.6695548639727,0.0144843473633199,0.024600338505925,-4.34242516583682
"GGT4P",0.112709475296027,8.3251257940653,3.12103836401629,0.00524504660756641,0.0100325715991778,-3.37282006217866
"IL18R1",0.11269613793047,2.85105104734922,7.09648371875586,5.90923053991905e-07,3.33657876076734e-06,5.74905076452886
"FAM131A",0.112668293415023,2.54842120169371,2.42893865000189,0.0243860262316404,0.039246883489052,-4.82949263787425
"S100A3",0.112601045104177,6.14307122649921,6.04171917176561,5.80874859360998e-06,2.41751168312543e-05,3.42099196709277
"FAM124B",0.112600568392028,6.67454908706042,6.0675524440089,5.48333000277811e-06,2.29851142440512e-05,3.47957997912548
"ACTL7A",0.112572771479344,6.78938429327293,3.77345583825129,0.00114395656996839,0.00256155059188935,-1.8858491314817
"SGK2",0.112517256384226,6.84201953175436,4.77456425001495,0.000107024934553652,0.000314060795576091,0.47491720330949
"TNFRSF21",0.112465983719598,12.678398388739,4.86572877544838,8.63856589491088e-05,0.000260096713636448,0.690286229679574
"SECISBP2L",0.112465566631242,-0.273757951311501,3.09956775322467,0.00550962365798548,0.0104760565054435,-3.4202863204919
"ATP11A",0.112409542225325,5.7854467893481,3.32687565299574,0.00326069828292436,0.00654183020697624,-2.91221559705081
"ZIC3",0.112395222804118,8.23093907843803,4.32404621292824,0.000310346300097759,0.000802239547648749,-0.591227771880302
"IFNG",0.112299015811367,7.84545005892437,5.81549754723238,9.65601967998696e-06,3.78728906652107e-05,2.90492743006794
